Len Datetime MinLen MinTime MinClose DaysLen DaysTime DaysClose MinSignal DaysSignal OSignal
00707,2006-01-10 16:55:00,00707,2006-01-10 16:55:00,3650.70,00006,2006-01-09 23:59:59.999989,3671.78,1.00,0.00,0.00
00708,2006-01-10 17:00:00,00708,2006-01-10 17:00:00,3651.03,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00709,2006-01-10 17:05:00,00709,2006-01-10 17:05:00,3647.75,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00710,2006-01-10 17:10:00,00710,2006-01-10 17:10:00,3645.96,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00711,2006-01-10 17:15:00,00711,2006-01-10 17:15:00,3646.23,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00712,2006-01-10 17:20:00,00712,2006-01-10 17:20:00,3647.27,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00713,2006-01-10 17:25:00,00713,2006-01-10 17:25:00,3648.42,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00714,2006-01-10 17:30:00,00714,2006-01-10 17:30:00,3644.94,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00715,2006-01-11 09:05:00,00715,2006-01-11 09:05:00,3666.44,00007,2006-01-10 23:59:59.999989,3644.94,-1.00,-1.00,1.00
00716,2006-01-11 09:10:00,00716,2006-01-11 09:10:00,3668.77,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00717,2006-01-11 09:15:00,00717,2006-01-11 09:15:00,3667.29,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00718,2006-01-11 09:20:00,00718,2006-01-11 09:20:00,3665.75,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00719,2006-01-11 09:25:00,00719,2006-01-11 09:25:00,3665.17,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00720,2006-01-11 09:30:00,00720,2006-01-11 09:30:00,3663.66,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00721,2006-01-11 09:35:00,00721,2006-01-11 09:35:00,3663.56,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00722,2006-01-11 09:40:00,00722,2006-01-11 09:40:00,3663.55,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00723,2006-01-11 09:45:00,00723,2006-01-11 09:45:00,3665.61,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00724,2006-01-11 09:50:00,00724,2006-01-11 09:50:00,3664.80,00007,2006-01-10 23:59:59.999989,3644.94,1.00,-1.00,1.00
00725,2006-01-11 09:55:00,00725,2006-01-11 09:55:00,3663.88,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00726,2006-01-11 10:00:00,00726,2006-01-11 10:00:00,3665.51,00007,2006-01-10 23:59:59.999989,3644.94,-1.00,-1.00,1.00
00727,2006-01-11 10:05:00,00727,2006-01-11 10:05:00,3667.76,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00728,2006-01-11 10:10:00,00728,2006-01-11 10:10:00,3666.26,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00729,2006-01-11 10:15:00,00729,2006-01-11 10:15:00,3666.54,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00730,2006-01-11 10:20:00,00730,2006-01-11 10:20:00,3666.77,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00731,2006-01-11 10:25:00,00731,2006-01-11 10:25:00,3665.40,00007,2006-01-10 23:59:59.999989,3644.94,1.00,-1.00,1.00
00732,2006-01-11 10:30:00,00732,2006-01-11 10:30:00,3666.48,00007,2006-01-10 23:59:59.999989,3644.94,-1.00,-1.00,1.00
00733,2006-01-11 10:35:00,00733,2006-01-11 10:35:00,3664.71,00007,2006-01-10 23:59:59.999989,3644.94,1.00,-1.00,1.00
00734,2006-01-11 10:40:00,00734,2006-01-11 10:40:00,3665.98,00007,2006-01-10 23:59:59.999989,3644.94,-1.00,-1.00,1.00
00735,2006-01-11 10:45:00,00735,2006-01-11 10:45:00,3665.60,00007,2006-01-10 23:59:59.999989,3644.94,1.00,-1.00,1.00
00736,2006-01-11 10:50:00,00736,2006-01-11 10:50:00,3665.13,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00737,2006-01-11 10:55:00,00737,2006-01-11 10:55:00,3665.33,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00738,2006-01-11 11:00:00,00738,2006-01-11 11:00:00,3665.80,00007,2006-01-10 23:59:59.999989,3644.94,-1.00,-1.00,1.00
00739,2006-01-11 11:05:00,00739,2006-01-11 11:05:00,3665.26,00007,2006-01-10 23:59:59.999989,3644.94,1.00,-1.00,1.00
00740,2006-01-11 11:10:00,00740,2006-01-11 11:10:00,3666.26,00007,2006-01-10 23:59:59.999989,3644.94,-1.00,-1.00,1.00
00741,2006-01-11 11:15:00,00741,2006-01-11 11:15:00,3666.71,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00742,2006-01-11 11:20:00,00742,2006-01-11 11:20:00,3669.97,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00743,2006-01-11 11:25:00,00743,2006-01-11 11:25:00,3669.81,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00744,2006-01-11 11:30:00,00744,2006-01-11 11:30:00,3670.89,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00745,2006-01-11 11:35:00,00745,2006-01-11 11:35:00,3671.33,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00746,2006-01-11 11:40:00,00746,2006-01-11 11:40:00,3670.36,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00747,2006-01-11 11:45:00,00747,2006-01-11 11:45:00,3670.90,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00748,2006-01-11 11:50:00,00748,2006-01-11 11:50:00,3670.70,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00749,2006-01-11 11:55:00,00749,2006-01-11 11:55:00,3670.93,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00750,2006-01-11 12:00:00,00750,2006-01-11 12:00:00,3673.70,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00751,2006-01-11 12:05:00,00751,2006-01-11 12:05:00,3672.84,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00752,2006-01-11 12:10:00,00752,2006-01-11 12:10:00,3672.41,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00753,2006-01-11 12:15:00,00753,2006-01-11 12:15:00,3672.24,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00754,2006-01-11 12:20:00,00754,2006-01-11 12:20:00,3672.42,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00755,2006-01-11 12:25:00,00755,2006-01-11 12:25:00,3672.44,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00756,2006-01-11 12:30:00,00756,2006-01-11 12:30:00,3672.73,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00757,2006-01-11 12:35:00,00757,2006-01-11 12:35:00,3672.76,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00758,2006-01-11 12:40:00,00758,2006-01-11 12:40:00,3669.67,00007,2006-01-10 23:59:59.999989,3644.94,1.00,-1.00,1.00
00759,2006-01-11 12:45:00,00759,2006-01-11 12:45:00,3670.15,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00760,2006-01-11 12:50:00,00760,2006-01-11 12:50:00,3669.42,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00761,2006-01-11 12:55:00,00761,2006-01-11 12:55:00,3669.58,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00762,2006-01-11 13:00:00,00762,2006-01-11 13:00:00,3669.33,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00763,2006-01-11 13:05:00,00763,2006-01-11 13:05:00,3667.46,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00764,2006-01-11 13:10:00,00764,2006-01-11 13:10:00,3665.21,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00765,2006-01-11 13:15:00,00765,2006-01-11 13:15:00,3665.39,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00766,2006-01-11 13:20:00,00766,2006-01-11 13:20:00,3664.55,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00767,2006-01-11 13:25:00,00767,2006-01-11 13:25:00,3663.29,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00768,2006-01-11 13:30:00,00768,2006-01-11 13:30:00,3663.30,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00769,2006-01-11 13:35:00,00769,2006-01-11 13:35:00,3660.54,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00770,2006-01-11 13:40:00,00770,2006-01-11 13:40:00,3662.14,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00771,2006-01-11 13:45:00,00771,2006-01-11 13:45:00,3664.90,00007,2006-01-10 23:59:59.999989,3644.94,-1.00,-1.00,1.00
00772,2006-01-11 13:50:00,00772,2006-01-11 13:50:00,3664.15,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00773,2006-01-11 13:55:00,00773,2006-01-11 13:55:00,3664.75,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00774,2006-01-11 14:00:00,00774,2006-01-11 14:00:00,3665.17,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00775,2006-01-11 14:05:00,00775,2006-01-11 14:05:00,3664.64,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00776,2006-01-11 14:10:00,00776,2006-01-11 14:10:00,3664.03,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00777,2006-01-11 14:15:00,00777,2006-01-11 14:15:00,3664.15,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00778,2006-01-11 14:20:00,00778,2006-01-11 14:20:00,3663.98,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
